j	A	B	C	product
5024	1617	-7050.3333651886687	-6994.5939964384988	79741092816.755569
5025	-3973	-3148.3571971746296	21202.60869952189	265211201378.22214
5026	1593	-5229.0157022599224	-3289.0449697472941	27397159193.050446
5027	-6583	-5314.7913019630878	-4401.3287859653456	-153990483614.47888
5028	-1795	7028.3600388853583	602.67005621833459	-7603228940.8651342
5029	-4233	-5432.4782920653861	206.7216671727312	4753705433.5355062
5030	-7381	430.75369880665613	-11349.530273134989	36084617681.292961
5031	1275	510.66499979892069	4050.094767862709	2637008095.8656807
5032	6467	-7960.6346248323071	-5128.6218809643042	264028758198.83258
5033	4477	-3711.7504827208995	-71.575217716703804	1189401675.0737805
5034	4049	765.4071663594375	-3311.7424593866808	-10263532385.371593
5035	-3731	-3220.6614864068351	589.24665646417941	7080557530.5187864
5036	-6625	-6075.2595272935387	7413.4039492857946	298379088443.30316
5037	-5933	-1617.2121260919696	-8064.3287874782482	-77376585893.05278
5038	1929	15250.567829148489	1944.2873020247832	57197715295.861588
5039	-2891	-6944.2243856674986	1369.8841520901572	27501455463.592995
5040	-5937	-3796.3754675078017	-2409.0009073719248	-54296666943.109955
5041	-6933	5005.4332381592367	898.9570792216947	-31196209641.954727
5042	3517	-7224.301339504188	-5355.0361687725135	136060051099.48991
5043	-16059	6357.1449610518148	6932.1484676722384	-707698814897.74109
5044	2149	-6915.9528932286112	-7060.3648463278887	104933844824.66731
5045	-10717	532.0560211263263	-1326.4922166911008	7563717487.1892233
5046	-4535	-890.66016446479011	8317.5351147801612	33595720771.487457
5047	-7263	-2929.9583909950225	-3398.1794703111882	-72314237103.194214
5048	-6037	1605.7825884713227	6732.6081752100627	-65266640780.87384
5049	395	3540.2119288021213	-3777.6664377271018	-5282627215.4213762
5050	721	-2240.8207711828163	-5499.9413404224588	8885879995.8480148
5051	-4157	1804.7103586666551	-4262.4931899714529	31977995256.099167
5052	-4673	1550.4530762811316	3055.7323097210128	-22139597153.40612
5053	485	-5393.5394950051405	7571.9951586731613	-19807329647.981335
5054	1097	3641.0313303370731	9967.7605148715647	39813342375.754745
5055	-1705	-1673.084553851533	2577.1896412900278	7351714788.926424
5056	251	-4630.6421728300456	-7028.4625042577418	8169120015.4750137
5057	-13255	-2857.5514265645916	-2959.8517147934208	-112109842135.31573
5058	-7923	-4884.5069315257178	5995.943706949648	232042712179.05075
5059	-2139	1771.3251779764244	-8372.4172880912101	31721955108.30814
5060	-3883	-1984.4483105404877	3177.7472111448487	24486489553.040272
5061	-5135	7521.7132683847531	-4763.7866445877871	183996484085.41745
5062	47	-154.9159925497915	-552.87237077852194	4025492.2874080203
5063	8345	-2205.0605042757661	-4703.9520796767874	86558503695.199982
5064	-2215	800.7892505423863	5114.4981620622011	-9071831857.4675179
5065	-4141	-4567.6164999727143	-2193.3855027087411	-41486789929.522812
5066	4909	-1631.051082497281	3343.1771383198238	-26768250217.353813
5067	2485	4904.5771038048415	-3266.3505668380367	-39809869484.737793
5068	4155	3258.4698749698846	12229.288140757433	165571626880.78088
5069	-1131	10326.927617858792	-1464.0333305590568	17099550811.577026
5070	-9969	3861.2923678245998	1655.3004054187365	-63717848655.524422
5071	-8289	-306.32007487209216	253.67434731773864	644101263.03134167
5072	-8657	186.72034474729449	-4472.9213933853944	7230200220.7662659
5073	-917	-8623.7536584448644	3696.5459172310302	29232218963.012089
5074	5351	-3019.3013522428882	4272.8946651855358	-69034089183.776276
5075	-471	2698.4071281577671	-758.05806932635778	963453719.27687418
5076	-2527	-870.46551170071029	-886.54277917236823	-1950098317.4678681
5077	1299	-1848.4878822024414	-2243.1220968318976	5386152834.5682878
5078	-2903	2924.0190233660142	-3483.3112311642981	29567833887.176491
5079	-3989	790.62368343416165	-4547.0130961844234	14340360232.244787
5080	-2453	-695.09440562489704	3428.2830870598154	5845450908.2327785
5081	-465	-4290.4018103419903	-5491.9408673003882	-10956624363.300886
5082	-6587	2306.2576041585216	-3651.2245362498888	55466916081.462944
5083	8097	-7163.6273359992583	-3899.7585478241135	226201167938.80472
5084	-1223	1857.5608555896272	1489.6139975047947	-3384100501.0331254
5085	-3349	7200.1525676510946	-1205.5832851562438	29070604629.966019
5086	11913	-3358.979695193857	8991.1626960935664	-359786096623.23737
5087	-3685	-6795.5439514410855	-2531.9313666532062	-63403560507.99752
5088	-1847	1411.4015887636626	1171.5662299881735	-3054107659.6272097
5089	-2177	5686.4507620335216	-6346.756546186135	78569058988.937531
5090	247	-13759.564398685803	6325.4965373374316	-21497911008.912136
5091	219	-5505.0872293531474	-1503.2456365793798	1812334140.0765629
5092	-283	1277.7505804783666	-1421.9295631307612	514174584.88717955
5093	3091	3529.0331021572965	8070.8554990878592	88038839432.957748
5094	-2455	1587.7141525417439	-3181.5867187472613	12401310390.494465
5095	-2969	-4859.9020663318706	-2126.5603211164953	-30684243574.45829
5096	11473	11676.372098774767	5429.7318378796726	727383258987.88086
5097	-10049	3426.1000642237514	154.68933203659813	-5325780379.644021
5098	4271	-3081.5229492471435	9303.2009736478503	-122441144605.79228
5099	4871	-3677.6113426266729	-569.64071572187561	10204341473.504192
5100	9675	3419.1769989483328	6202.0970912603325	205168705187.92032
5101	749	-2949.7101029475871	-1638.0924793079569	3619091553.8970795
5102	3591	-854.20821796449036	5669.0013920237734	-17389444707.997364
5103	377	-2969.7717367255673	10302.070766334984	-11534239069.036343
5104	-7017	8489.4425791955618	-3861.9529684087429	230058154857.48975
5105	-4793	7415.3310285896487	-5355.3918825405099	190339633239.7489
5106	3027	2001.5209500162453	-174.4753476198963	-1057077024.2828784
5107	-3923	684.00570112459513	-6895.4406364413708	18502910733.922325
5108	7193	-9991.1776754051189	-9520.6802899688937	684218360589.63391
5109	995	-12467.343480575399	-5972.5767085321922	74089854462.908524
5110	2939	-1430.9278206089168	-3968.1347290708145	16687978162.090704
5111	-4067	-6503.5791734698387	6040.9265040480141	159782847335.36713
5112	-5095	-36.266742006461335	-6830.5284887349599	-1262138568.718205
5113	2337	-2464.3887138809887	-1154.1430423795825	6647028814.2926226
5114	-1005	2658.2051957307658	-4015.1627041457914	10726491993.674057
5115	7307	4582.0305935327569	3503.1601448084411	117288945898.86841
5116	-1163	-7444.1226004280516	-4191.3200499512996	-36286414459.913261
5117	-3539	-2107.6319737893537	-1154.4362868502446	-8610835850.9036789
5118	3815	206.34640814774303	3382.4418809017134	2662697305.9851336
5119	-1245	-6047.262956363501	-6077.6824575401215	-45757913262.598221
5120	5195	-3551.5602635869245	-3126.4278760660063	57683705975.295731
5121	637	3017.2416182258694	1882.6032291530694	3618331234.2676935
5122	-1825	-2631.2483805229467	5461.40303666624	26225811909.490345
5123	-1331	3450.6392325474617	-2847.6700367097064	13078781275.477131
5124	-2423	-6959.2158672632422	745.38454921525999	12568808472.656641
5125	-1607	1612.3614628499051	390.77651833066096	-1012527308.9800287
5126	-2607	2793.4769376369295	110.95072441387961	-808009121.67618668
5127	4915	-9.5249662922982772	6214.5564056529302	-290935759.00289088
5128	5499	-5426.8100038634848	5773.8434997034592	-172303200605.46594
5129	11721	-5251.8771111590841	-8578.1232513418054	528045691409.32465
5130	2885	5757.4903774457607	965.89461586009816	16043857039.332817
5131	-10501	-1229.1134385997173	4389.2421964603336	56651598850.421471
5132	-6883	3514.819520725142	-3706.0438002394822	89658474870.240784
5133	-11443	-5361.4121325399128	6760.184770210265	414741655631.21655
5134	7645	4747.5905722530033	-5844.8881672419457	-212142144404.03976
5135	-6155	2060.6691282429283	-6575.926593083218	83405228902.343231
5136	7803	1737.4796272958754	-3606.2204533256318	-48891526843.397232
5137	-2271	3565.8998851856913	-5558.4675416278196	45013351943.261307
5138	-5037	-7806.3099640735354	-5924.3311613211781	-232946971994.34268
5139	7929	1245.2811139015305	-11391.724693935574	-112479998056.24451
5140	-4813	5031.7520727156052	-501.95734576556214	12156314015.753935
5141	-5675	9856.6546464865296	-4302.3902462834421	240660717058.25897
5142	1853	-5721.6963963798689	-1138.9642955180855	12075645048.46747
5143	-2283	-3165.6459206878571	2770.141576519195	20020283091.817978
5144	2889	-4272.532434445443	-4333.511161855743	53490028545.839394
5145	3843	8100.477185832925	3188.9283854799824	99271767398.830292
5146	-6945	-3644.6374215172236	7661.1017311936585	193917859823.63583
5147	5835	1541.122505414495	6015.5468409068862	54094503101.26207
5148	1407	-3577.8979661676385	3574.6619990301924	-17995214685.766087
5149	13159	3974.2302779422771	7788.2651607675425	407302094904.46533
5150	-4277	-2818.1309110711827	-165.0754082940847	-1989677981.7686634
5151	-5369	94.615758433271722	-9672.9194883256696	4913765784.697093
5152	-837	4717.3422864817721	5344.6997865443764	-21103095446.822498
5153	-15175	1075.8849680489532	-4722.9876741446706	77110115145.897308
5154	-1625	-4615.0417645339576	1308.3699201208181	9812045465.3284912
5155	8105	-3203.1018335935714	-5332.8775035283861	138447581398.59103
5156	-5453	8917.3508358524359	743.02506653641854	-36130570275.445663
5157	-1539	-3910.3175909436986	4204.8129218661461	25304474905.965866
5158	11029	-4486.3680929379962	-263.1232113516287	13019376938.930265
5159	1575	6003.8477552450522	-297.41901386293029	-2812412104.028338
5160	-1577	-6939.5721497447257	3747.4705097675087	41011212804.939476
5161	5939	-3072.6080999893366	830.75081375358673	-15159723204.027887
5162	-2125	-2467.9525833446778	7005.7883703761736	36741151202.451454
5163	-2131	6353.4529470356802	-3947.921843479071	53451735915.153816
5164	-4721	-3484.4520883205241	-7256.9457513966381	-119377471033.27296
5165	1327	-2654.0214448008728	-2188.5667207463785	7707883494.5863724
5166	-3805	4592.2755396861767	-5113.377921480228	89349163546.912903
5167	-12407	4140.5146295199802	-5293.5439700089946	271936579471.63483
5168	10455	2953.0767447734934	-5500.0973640689726	-169812301575.23978
5169	2643	-5375.7529413754755	5265.3813923020598	-74811144467.348541
5170	-1131	-5696.6726061295476	-257.89882179777339	-1661625788.3692501
5171	1585	-2187.7052093402699	2946.7310053123374	-10217827351.791372
5172	3855	7781.9938241870868	-11873.879896059947	-356211483378.17059
5173	-2317	3355.8025843288324	4410.8480362238197	-34296083948.859505
5174	-3999	2712.2065250579108	11490.3267837904	-124625392972.89795
5175	-3491	-5399.2252483923503	-10697.410721374052	-201632235636.89691
5176	-7465	-802.47097459509405	-3012.6031830061356	-18046836161.08239
5177	7013	12055.276676918222	4899.290899786417	414203961218.55939
5178	-2553	684.71545812597151	-125.80163672462696	219911144.54936367
5179	-4373	-6580.52585549573	6861.135232189662	197440415590.87393
5180	-3755	-1467.6398652230534	6039.9598405218176	33286144352.841839
5181	14687	-6436.0212210672025	-9570.4964399978726	904659250368.03235
5182	49	7600.8078799973746	-718.3186073132506	-267530284.80994946
5183	2053	-4677.029728424176	-7783.8845822142148	74740408545.739792
5184	-8411	5213.1039685251681	-6377.2848921098494	279627473048.55121
5185	59	760.17353965209827	-6437.1381806362469	-288707184.84423155
5186	-7295	-6314.5133961526763	10959.042376554311	504821440139.54773
5187	8745	-11255.597861927092	-6721.4122636871298	661589975594.99329
5188	-5043	2738.9451964741811	-3124.9285493953357	43163077544.163658
5189	8137	610.86501608858316	157.74686602608281	784097934.55742693
5190	-6257	8298.7746364093928	5440.7920598394257	-282515483026.11871
5191	-8573	-3548.3096611083629	728.20986298886578	22151895512.068733
5192	941	394.62610408037045	-1171.7025469567359	-435103730.9830355
5193	-9959	-2710.3691049500876	4458.9913552281278	120359618075.75194
5194	4587	-3808.9223770613225	-4723.1837192469839	82521231610.303421
5195	-9557	-6936.1692828204095	-455.62178866436142	-30202699005.357338
5196	4263	-6937.4804803868674	-5856.7980681417475	173211753159.6077
5197	-1465	3012.3717366370038	1337.460141998811	-5902378246.3813477
5198	-4731	3519.0267351225084	-2480.5834841132801	41298032544.278709
5199	-629	12920.578236676274	-4295.9117813899438	34913062825.394806
5200	1899	-3388.7138560730973	-1059.519795377872	6818187472.2120018
5201	-145	5910.206672983436	-2732.7243793568196	2341890050.0333829
5202	-2377	1597.8268338273026	6159.7604641725475	-23394982040.177322
5203	6595	1907.4633953627601	2547.7135773710015	32049526226.692184
5204	-999	-489.92172735567272	-3482.2188952395973	-1704308681.4901595
5205	-1711	1682.9278083171755	2383.5362960773382	-6863367689.826004
5206	1031	-495.03760564813859	-5949.0449688369381	3036296007.5613933
5207	-1395	635.54531024500614	-737.13234401808722	653531000.95749235
5208	-8333	-2000.9447986738166	645.31980744886459	10759980518.529222
5209	5121	1205.8817615538485	7451.3081996760584	46014216284.112427
5210	-3619	-2747.7878702245071	2694.128250387027	26791069503.691139
5211	7319	331.37134686616326	-5016.8683412923592	-12167445342.887905
5212	-1957	-8660.5104180263697	-12875.896529726238	-218228663124.65103
5213	-3811	5531.2237325224842	-2557.6510754004667	53913989589.11895
5214	6735	3100.2030632186752	-1208.962743366282	-25242982052.02993
5215	4729	4100.5764769858633	-12057.451572243039	-233813593327.21582
5216	2189	-4361.8254649398759	563.22385001461373	-5377681563.755475
5217	173	1684.2638387594432	-1766.9443926881615	-514848094.40669441
5218	-8225	-35.752250850178022	-2727.0788866944185	-801930989.46278214
5219	7669	-4998.35573203691	-5120.7263015436702	196289678232.14297
5220	5089	-7068.5368195930523	-2960.4299504013425	106491946352.64479
5221	1315	-3040.1688512956298	-1109.1845982271627	4434322632.6152077
5222	16145	7583.0602642131043	9431.0178095701613	1154625439023.813
5223	-8527	7849.9395422963162	-4189.5863138235354	280435969781.65826
5224	3923	3302.0643180634816	7739.5184173760017	100257708574.46382
5225	3429	-5298.9604787850412	649.0072066593184	-11792548873.634472
5226	2725	421.74343210010028	4504.1110170078236	5176353425.9282513
5227	-9157	-387.66175849952964	-3841.5232826648571	-13636711272.031433
5228	4021	466.77230763192267	-4920.7765237352096	-9235763379.7793198
5229	8781	-4207.0495951440689	-8057.550695836765	297662863663.9386
5230	-10431	-393.85531384492003	5441.3254041329901	22354623160.350296
5231	489	6863.4952533437745	-2541.6306888679082	-8530345912.5421019
5232	-4203	918.17946249790452	3073.2045605541098	-11859829168.468529
5233	205	-1512.4242562696061	-964.0763391150507	298908950.23550701
5234	-1333	-97.591243345391561	7353.5189811354112	956612867.42381132
5235	-5855	-6646.5506294026518	5797.781102401982	225623863194.73239
5236	5373	-355.23726246326498	-10933.752525747588	20869142044.242035
5237	4799	-1414.7403735678452	-2342.1229194569714	15901466603.414951
5238	-9031	6253.3904647637473	5978.962581998755	-337658140810.63519
5239	6329	-10306.870414875752	517.58091926710097	-33762933168.278
5240	335	2298.3004475150083	-1061.7558862896983	-817478399.5847882
5241	-5079	-4080.2372892119743	2397.2556079824017	49679586983.465111
5242	-2045	-308.67444262848932	4200.2197495391147	2651343502.2670956
5243	-1585	13468.892952350319	5550.7438837617747	-118498364654.43646
5244	-1411	-5639.9939208106871	-6848.9259887797607	-54503968227.469048
5245	-1757	-881.8506917877362	10297.505332665378	15955074887.682108
5246	-11751	-3227.1957650275299	-7626.2981852871299	-289210408732.35657
5247	569	-2981.9578923109348	3299.8240923550929	-5598923865.9031048
5248	969	-6522.599536255676	5266.3350636179393	-33285338609.766014
5249	6791	4598.1501960819323	9157.0532663045979	285938493093.09216
5250	1883	-8904.6301411972636	1176.8538003372853	-19732800249.326759
5251	7597	-3750.6894500916824	-19001.929243520535	541440739135.82916
5252	8703	-5817.4283078748094	8696.5491365273792	-440298269464.01288
5253	-7083	-5270.8096446230893	259.89731800378007	9702784183.5207062
5254	6195	-5108.0458733013229	-8213.2805780991857	259903877502.18167
5255	-2981	-554.27367266220836	-616.58663749373363	-1018779823.1727966
5256	439	-8985.3151423075869	-12534.250097467511	49442018180.029633
5257	4007	-4504.4419187378689	8400.4496956850944	-151622226346.18933
5258	-29	-2628.7412098735595	-802.19667248530845	-61154256.090181619
5259	-8195	-2805.1715919063663	-1980.3938605402652	-45526048983.669441
5260	-5569	12450.030659488146	-3035.1763658868995	210441588145.39636
5261	-3079	2400.0935429099591	-2137.7143189001135	15797469432.471857
5262	-5541	-4632.03729723987	9132.7361024333804	234401888532.10788
